date,latitude,longitude,aspect_max,aspect_mean,aspect_stdDev,elevation_max,elevation_mean,elevation_min,elevation_stdDev,slope_max,slope_mean,slope_min,slope_stdDev
2022-08-05,10.576126,105.183375,354,157.51608879116833,105.78428716824081,14,1.5667250357126399,-7,2.7122624401528217,14,3.6722369607720533,0,2.19921554322627
2022-08-05,10.58174,105.119446,350,166.2048194753941,106.28116236657816,11,2.203042042862458,-6,2.2941071565764517,12,3.04251684446478,0,1.7508066571291936
2022-08-05,10.585739,105.193578,354,168.9289720364421,103.83544147095388,14,1.5126356048238447,-9,2.9358221532069875,13,3.716803149191638,0,2.303207934668186
2022-08-05,10.588345,105.091229,356,159.04290886350938,109.17903299872027,10,1.5197807984728318,-14,2.3146150178325584,15,2.8493993351545304,0,2.0126851121186884
2022-08-05,10.590564,105.128439,352,159.3573857035187,104.61084055850283,11,1.9595605538495968,-5,2.1302935047283684,12,2.7650779858937513,0,1.8190710648747523
2022-08-05,10.592696,105.11414,352,158.15210880054767,106.67651995626807,8,1.8104350573691166,-4,1.8797856285542103,9,2.6545378544015907,0,1.535126658497673
2022-08-05,10.59278,105.103464,352,161.4557016605502,104.91040882771178,8,1.6464591939173523,-7,2.0808766873700164,9,2.8802429109820147,0,1.6215889892626967
2022-08-05,10.593644,105.075243,353,159.63567330575,106.1900532378952,15,1.7310825622846093,-7,2.495427187342975,17,3.3519273749452774,0,2.140342201841485
2022-08-05,10.608536,105.076041,353,163.92072791424073,105.46474143678688,9,1.6682717467506163,-7,2.1570257240846904,10,2.7725054060369883,0,1.591904265096521
2022-08-05,10.612095,105.141919,354,165.04428471755995,105.12008329264438,9,2.2138903150217866,-10,2.3125841737344985,17,3.1420428366441566,0,1.9970278899821226
2022-08-05,10.612317,105.116551,354,168.8686262313102,103.26046977964286,13,1.7656026303057812,-10,3.1210701090365145,16,4.0600046734662305,0,2.465081195878118
2022-08-05,10.619493,105.095029,354,161.08611588307713,106.66806709294468,11,1.855142862784591,-9,2.0489992160367185,13,2.7030323374734286,0,1.7555292250659333
2022-08-05,10.623506,105.132794,350,167.56050737397106,105.86422750763442,14,1.533186983896076,-6,2.2306249131746934,16,2.7890264251791232,0,1.669893666220908
2022-08-05,10.625462,105.098238,354,158.15221490556917,105.04596517911858,16,2.645585491307224,-9,2.815475935402339,17,3.4329604802006126,0,2.258600277008811
2022-08-05,10.628311,105.12253,348,161.41223471647706,105.7673895671045,10,1.8827997222523891,-6,2.0364047573978894,12,2.8048823028041325,0,1.763376796626903
2022-08-05,10.634849,105.13078,350,161.16510624574238,106.52903635275072,10,1.5214614096113146,-7,2.3827857285038645,13,3.24630188468133,0,2.0320240752119387
2022-08-05,10.636733,105.155635,352,157.33128190276207,106.20880970983087,8,1.6770839846899646,-5,1.9740534441259658,10,2.7110148657409985,0,1.6611451498661234
2022-08-05,10.649258,105.142121,354,168.23602486516003,105.60952209657799,14,1.968368988972583,-8,2.926498645824509,15,3.867776318863758,0,2.4138894606456796
2022-08-05,10.663484,105.168203,350,164.2002461327866,106.1238024798047,13,2.777921099305365,-9,3.090345909492989,14,4.060809276705242,0,2.27207842486013
2022-08-09,10.585209,105.164803,354,167.1511953627234,103.83507242855882,20,1.7555093993067772,-15,3.8790222156329226,22,5.02410804512194,0,3.1939951477743227
2022-08-09,10.594603,105.175686,356,166.03413104081574,104.8437300749519,15,1.3263151312086734,-5,1.9332139154269352,16,2.7166136214778724,0,1.7402578363370547
2022-08-09,10.603991,105.147312,353,167.4257304513543,103.53340726413977,15,1.768283089602691,-18,3.7267874056884924,21,4.897208535345056,0,2.998455965566911
2022-08-09,10.605148,105.164514,346,156.0621982484837,103.11908034050879,9,1.59286624036123,-4,1.7846224045029986,8,2.4724387940141717,0,1.412931530433782
2022-08-09,10.615175,105.153736,350,160.98471513675403,104.75777089649267,26,2.529170917947535,-5,2.557191901426658,24,3.2410788928018963,0,2.3617558318194307
2022-08-09,10.619835,105.201297,350,155.71868479770433,102.29830898246396,18,1.5086190441713687,-12,3.007529898678518,19,3.6708637473590016,0,2.452303896519267
2022-08-09,10.621354,105.162316,350,162.3596261128573,102.87642976385514,11,1.8275708855135189,-4,2.160030391572537,10,2.8729014103049346,0,1.7412235383289645
2022-08-09,10.633572,105.172813,354,162.9188385096644,104.30974308173498,16,2.1117554327614503,-11,2.909718492372585,14,3.648798259673327,0,2.3830836927302075
