latitude,longitude,date,ALLSKY_SFC_SW_DWN_mean,ALLSKY_SFC_SW_DWN_min,ALLSKY_SFC_SW_DWN_max,ALLSKY_SFC_SW_DWN_std,RH2M_mean,RH2M_min,RH2M_max,RH2M_std,T2M_mean,T2M_min,T2M_max,T2M_std,T2M_MAX_mean,T2M_MAX_min,T2M_MAX_max,T2M_MAX_std,T2M_MIN_mean,T2M_MIN_min,T2M_MIN_max,T2M_MIN_std,WS2M_mean,WS2M_min,WS2M_max,WS2M_std,DEW POINT TEMPERATURE_mean,DEW POINT TEMPERATURE_min,DEW POINT TEMPERATURE_max,DEW POINT TEMPERATURE_std,DTR_mean,DTR_min,DTR_max,DTR_std,VPD_mean,VPD_min,VPD_max,VPD_std
39.3862,-0.58762,2018-07-15,27.730322580645165,18.49,30.78,2.2398595633842016,51.02677419354839,34.96,68.87,9.541988156630124,26.750967741935487,23.56,29.34,1.3127743457389716,33.78516129032258,27.42,37.18,2.239551900698198,20.24806451612903,18.5,21.5,0.8680620587107541,2.1622580645161285,1.31,3.73,0.5434104352555635,15.499399147233984,10.717841016221945,19.177942732423546,2.197771522671095,13.537096774193548,6.880000000000003,16.919999999999998,2.088165105245221,1.7448709680984136,0.9046424927221974,2.586659113709995,0.4420122626155126
39.6437,-2.38957,2018-07-15,29.270967741935483,24.92,31.33,1.3596331451101056,39.765483870967735,26.28,53.73,7.343330016662115,24.61322580645161,21.55,27.02,1.4710987491180216,32.70064516129032,28.5,35.11,1.8479525470165554,16.39516129032258,13.3,19.26,1.4511572044578591,2.39516129032258,1.14,3.39,0.5653880823495054,9.775769932447202,4.0239728201081855,15.927275201516318,2.7207485573168055,16.30548387096774,13.84,18.4,1.245059497761316,1.8768034857719458,1.3365544611256897,2.4179264251495827,0.3145123738208533
39.80093,-6.27123,2018-07-15,27.77774193548387,15.6,30.79,4.284018094053397,46.14387096774194,32.72,66.33,8.883863471311289,25.270322580645157,20.36,28.62,2.2217161107096666,32.576129032258066,26.12,35.99,2.829901032601391,17.864193548387096,13.77,21.8,2.0923112304625398,2.2470967741935484,1.46,2.86,0.36164671362182343,12.576948707494978,9.199702293604473,17.17269225871976,1.748175617475905,14.711935483870969,9.080000000000002,18.540000000000003,2.1123743243469537,1.776074385018241,0.8246018568338708,2.559471014181344,0.4600594236184386
39.97782,-4.49185,2018-07-15,29.428709677419356,21.39,30.86,1.8602128597165257,35.965806451612906,23.79,52.78,8.185343618693562,26.052580645161292,21.74,28.73,1.9152662877975424,33.62387096774193,27.81,36.84,2.5650274191068667,18.141935483870967,14.67,21.17,1.6432980593814077,2.2441935483870967,0.87,3.47,0.6098639414288657,9.41876826397253,4.396345282834121,13.326303105285513,2.610662618881958,15.481935483870968,10.619999999999997,18.66,1.8359904057568543,2.191863797951618,1.2327192589219793,2.819203645262921,0.45025519663895913
40.19028,-3.57747,2018-07-15,28.237741935483875,18.87,30.94,2.2735061875912295,40.255161290322576,25.09,56.25,9.06440499300485,25.28451612903226,21.63,27.53,1.7763660599021,33.072580645161295,26.54,36.31,2.5326003056172306,17.21193548387097,14.04,19.97,1.4498574331577676,2.2254838709677416,1.05,3.33,0.5956879390315001,10.40575777650022,4.682507662249955,14.934885362266463,2.924147899281951,15.860645161290323,9.68,18.630000000000003,1.8040115432787676,1.9530648055039908,1.171608745452244,2.7457799637244156,0.43839164071896586
40.36508,0.07989,2018-07-15,26.75774193548387,14.67,29.34,2.7637325271794664,52.323548387096785,37.4,70.32,8.484722341679817,24.31354838709677,19.97,26.2,1.4056236094807377,31.435483870967747,24.95,35.07,2.159051223390433,17.67612903225806,15.33,19.23,1.1280118891484938,2.745161290322581,1.46,6.5,0.8245149931841337,13.71719275517108,10.506998065290434,17.94838387641054,1.9805170840354434,13.75935483870968,8.669999999999998,17.020000000000003,1.8757603799850737,1.467301497058282,0.7480285418498083,2.129268017569687,0.340097085565413
40.73827,-1.00363,2018-07-15,27.773548387096774,21.77,31.51,2.31711660138908,48.63193548387097,30.29,68.06,9.85635063635651,21.392258064516124,17.8,23.98,1.6025357118005992,29.351290322580645,23.08,32.51,2.0897395144595046,13.644516129032256,10.92,16.79,1.4638500688026086,2.322903225806452,1.16,4.1,0.676815091479283,9.807067566722406,4.447555571697508,14.072176185938725,2.7034486415285826,15.706774193548386,9.839999999999998,18.39,1.7388342166182533,1.327491582533753,0.6509935214520782,1.9395859118114966,0.33442313753527786
40.86232,0.57098,2018-07-15,26.75774193548387,14.67,29.34,2.7637325271794664,61.349999999999994,50.83,69.91,5.494753509397146,26.00129032258064,22.82,27.87,1.0829075018893735,32.493548387096766,28.4,35.65,1.632934323762963,20.50322580645161,18.11,22.14,1.142818776299663,2.749032258064516,1.86,5.98,0.7914191207987515,17.916743639140904,14.574000657761085,20.72384488144829,1.5285273784535054,11.990322580645163,9.169999999999998,14.439999999999998,1.404137857102421,1.304800885480385,0.9704253379953964,1.7642565256529938,0.22345749536424034
40.92142,-3.0692,2018-07-15,28.237741935483875,18.87,30.94,2.2735061875912295,53.899354838709684,38.2,67.63,8.973748069924662,21.204516129032264,17.89,23.95,1.639877726971518,28.69838709677419,24.73,32.08,2.3152929122491015,13.558064516129033,10.2,16.18,1.4239618048403269,2.2509677419354834,1.47,2.92,0.3763865106656058,11.269324515595049,7.744281590497916,14.641076355594329,1.9617009371284373,15.140322580645162,10.85,18.64,1.736630931636288,1.1819420670309602,0.7247183749574149,1.8385340193860973,0.32401256324746674
40.97913,-4.85813,2018-07-15,28.03677419354839,22.73,30.8,1.8984363465533083,54.53580645161291,41.91,65.2,7.084309684399355,21.45935483870968,17.76,23.87,1.7997615173268873,29.234838709677422,24.66,32.99,2.681513620432699,13.870000000000001,11.55,15.82,1.2812619787008885,2.0232258064516127,1.13,3.5,0.5094550351919335,11.770212010526313,9.22662039617571,14.953965822086944,1.5435117053145693,15.364838709677421,10.14,19.990000000000002,2.2531524452924545,1.1823874303140256,0.7438921956195433,1.6820138259828317,0.2797310035476357
40.99443,-5.5754,2018-07-15,28.236774193548396,19.8,30.6,2.4263611239570575,56.306774193548385,43.44,68.88,6.8446670491359605,21.300967741935484,17.75,24.01,1.922586219952948,28.88612903225807,23.32,32.56,2.8539804432489464,13.816451612903224,11.08,16.31,1.4490498519599453,2.1877419354838707,1.28,3.55,0.587656415292953,12.122998503520282,9.91017954959109,15.242279726545856,1.4600772420578088,15.06967741935484,9.58,18.869999999999997,2.3419546342414397,1.127547349674245,0.6402968949694441,1.6388379772402095,0.27425293128883166
41.2211,-4.41308,2018-07-15,27.069032258064514,19.03,30.44,2.779589613290828,55.92451612903224,42.19,66.85,7.651874675933438,20.69903225806452,17.12,22.76,1.7062718363744325,27.979354838709675,23.03,31.61,2.5709543044130156,13.386129032258065,11.28,15.57,1.2349629155183224,2.009032258064516,1.29,3.69,0.46442024099918366,11.43167641214277,7.9711007752529515,14.842574034162459,1.5990591076553557,14.593225806451612,8.4,19.31,2.3480924132728487,1.0943247375251912,0.6745936744062535,1.5425612884936741,0.27314175017032377
41.58075,-2.86887,2018-07-15,26.70387096774194,19.16,30.06,2.8217126776062047,61.585806451612896,44.64,72.23,8.173340918436638,20.179354838709678,16.27,23.36,1.7201836651449245,27.36193548387097,23.21,31.45,2.3833297652719434,12.85935483870968,10.38,15.35,1.3512191281039527,2.0019354838709678,1.46,2.6,0.31169070023320017,12.411800634128486,8.59554848382095,15.258918036180468,1.539020011561776,14.502580645161288,10.33,18.27,1.8885067795482184,0.9274480142532089,0.5224068133654352,1.519436756745217,0.27810585314832054
41.65781,-5.10557,2018-07-15,27.064516129032263,18.44,30.05,3.195883278087485,57.78967741935484,47.71,67.66,5.843764520145338,21.566129032258065,17.19,23.89,1.7156822726746437,28.846451612903227,22.38,33.0,2.652210944253865,14.388387096774196,11.72,16.23,1.2819871087223462,2.2329032258064516,1.49,3.19,0.48262851237503174,12.805083051992952,10.33276378702091,15.81882406132683,1.393865312117687,14.458064516129033,10.09,18.77,2.27309142820938,1.1016020535463253,0.6871989882465206,1.4799966432379565,0.23488332964193082
41.74448,0.71416,2018-07-15,27.444193548387098,22.97,29.94,1.8002863109096565,56.95935483870968,48.55,66.54,4.793902670014626,26.179354838709674,22.76,28.2,1.2510999946727421,33.993870967741934,29.35,36.45,1.7972302658568728,19.23129032258065,16.2,21.76,1.3535824436811492,2.3945161290322576,1.57,3.81,0.6129876003044034,16.911679781713133,14.101934480753009,19.455838047944624,1.4424856925031693,14.76258064516129,11.73,17.47,1.6562568909011817,1.4696926730496938,1.0599397975863913,1.956446404436452,0.22452720077427712
41.82753,-5.74309,2018-07-15,27.064516129032263,18.44,30.05,3.195883278087485,64.61967741935484,52.07,77.61,6.31670722912835,20.401935483870965,16.09,23.18,1.876399124188941,27.110000000000003,20.95,31.46,2.9568651665071286,13.724193548387097,10.22,15.83,1.551860016536968,2.1448387096774195,0.96,3.1,0.5308779761850506,13.424628863687833,10.474404046664292,16.082673346449596,1.2770369510303397,13.3858064516129,7.020000000000001,17.6,2.6224634739527724,0.865431250059142,0.4563476814437079,1.3424965351484743,0.22932627161147479
41.84807,-3.87632,2018-07-15,26.918709677419354,18.6,30.62,2.9741930235812286,64.37258064516129,44.5,75.29,7.296345071663394,19.951290322580647,15.59,22.81,1.752032445449098,26.656129032258065,21.16,31.01,2.4242653392241493,13.249354838709678,10.41,15.96,1.3501826291854027,2.1203225806451615,1.08,3.07,0.42283592387872215,12.91077469162097,8.232292650788347,15.959932053968739,1.6254277434999398,13.406774193548388,9.999999999999998,18.11,2.108458215328357,0.8458498555576476,0.4889184065107503,1.360907770951628,0.24004403142857317
41.86077,-1.07946,2018-07-15,27.451612903225808,22.31,30.55,1.8357860174238694,60.776129032258055,53.27,69.69,4.234777426774448,24.385483870967743,19.79,27.35,1.9551170886637494,31.914838709677415,26.13,37.56,2.9584017818777917,17.364838709677418,13.95,19.9,1.692539361466806,2.3754838709677415,1.0,5.14,1.1089164682746946,16.26308051478574,12.87593530286166,18.358189166057205,1.2022573159069736,14.550000000000004,9.969999999999999,19.72,2.3809445130438363,1.2165579808437472,0.8097168860047252,1.6773105939449227,0.2539274689268721
41.86705,-0.05219,2018-07-15,27.55709677419355,24.25,29.96,1.6124819449819647,54.498064516129034,48.43,63.11,4.040121699983353,25.21,21.74,27.12,1.3944336345951793,32.13322580645161,27.4,34.91,1.8589806209348838,18.41225806451613,14.92,21.12,1.5834562232098686,1.936774193548387,1.3,3.14,0.5151848218109203,15.329863811564971,12.047918725515807,18.01174657533338,1.3679620079534138,13.720967741935484,10.889999999999997,16.79,1.545170112440301,1.4678074890103987,1.04639310536738,1.8107857853825107,0.20608831460431412
41.90971,2.24778,2018-07-15,26.145161290322577,14.69,29.57,3.026861326541813,62.621290322580634,48.98,83.74,7.189112620522197,23.521612903225808,18.43,26.5,1.7056473499566527,29.71064516129032,21.09,33.75,2.70711122724393,17.49451612903226,12.64,20.74,1.8246817463728586,0.6406451612903225,0.43,0.88,0.10588903150334278,15.861777456917755,12.842081435943252,18.52361675110387,1.3763312224795423,12.216129032258065,6.73,18.32,2.4250343228955846,1.1028303143643543,0.3447864543175113,1.6046837923558666,0.2791069419840877
42.16169,2.87706,2018-07-15,24.293870967741935,12.01,29.86,3.917048491731559,67.65774193548388,60.95,76.65,4.053266870130745,25.08387096774194,21.51,27.38,1.2978634488025977,28.68903225806452,23.06,31.34,1.7211855532268558,21.612258064516126,19.12,24.31,1.2728751039190367,2.4248387096774198,1.75,3.32,0.45376468939337994,18.641944711818407,16.77980902059307,20.8367224836972,1.1060794427202836,7.076774193548387,3.0299999999999976,10.48,1.4238258028120514,1.0373588906229736,0.6543272562501942,1.4035560821035575,0.18125229317223665
42.19387,-7.78684,2018-07-15,21.129677419354838,10.34,29.46,5.080449868238409,69.51645161290323,55.71,86.05,7.480053712239054,19.39548387096774,15.3,22.74,2.1267904619625067,25.971935483870972,18.85,31.27,3.183107043039956,13.229032258064517,10.48,15.43,1.5313821605138485,0.9141935483870968,0.54,1.26,0.20381481464322973,13.573948583765363,10.58713222608384,16.104299019729417,1.3880704214142274,12.742903225806451,6.850000000000001,17.160000000000004,2.793907188460549,0.7080096427364223,0.24252966341684828,1.168857610080747,0.2381473243770556
42.27149,-1.97541,2018-07-15,25.537419354838708,17.91,29.19,3.008470801931938,73.28548387096774,65.53,82.11,3.7869962892642426,21.554516129032258,17.39,24.15,1.7140027453391598,28.167741935483868,23.08,33.39,2.682694492456105,15.552258064516128,12.61,18.24,1.589965935276033,2.007096774193548,1.12,3.59,0.6115142155306333,16.537608307665742,13.08450506272568,18.64791936170711,1.2560392109802498,12.615483870967742,8.84,17.689999999999998,2.250748748118991,0.6974520746920773,0.39237851439527827,1.0181078137386435,0.15527833258358328
42.4113,-5.68645,2018-07-15,23.903548387096777,13.3,29.53,4.613257577186119,70.73516129032258,57.15,82.65,6.143267424702004,18.68516129032258,14.69,21.76,1.8796548601645653,24.65225806451613,17.96,28.82,3.0089572834127614,12.383225806451613,8.54,14.51,1.4878223686396002,1.803548387096774,0.91,2.91,0.430967017577139,13.192308971628945,9.629030454924724,15.395796894875506,1.2367986410366665,12.269032258064517,4.610000000000001,17.13,2.8143255134638583,0.6457310698006126,0.3183048597761011,0.9920725922738722,0.19434868448708317
42.41262,-4.67343,2018-07-15,23.964516129032255,13.96,29.49,4.236319034187259,72.94967741935484,57.96,81.73,5.337457098941266,18.695806451612906,14.46,21.61,1.7113355927246177,24.618709677419353,18.4,28.52,2.3983848623544275,13.157096774193544,9.48,15.15,1.4340135275116368,2.1829032258064522,1.25,3.35,0.5282789680217359,13.69515642411032,10.089365705732158,15.934504256984448,1.3744383050311975,11.461612903225804,8.059999999999999,15.64,1.8785445580575673,0.5933215876510788,0.3248467495323318,1.0308569854199359,0.16468645576191887
42.4273,-1.73358,2018-07-15,25.537419354838708,17.91,29.19,3.008470801931938,73.28548387096774,65.53,82.11,3.7869962892642426,21.554516129032258,17.39,24.15,1.7140027453391598,28.167741935483868,23.08,33.39,2.682694492456105,15.552258064516128,12.61,18.24,1.589965935276033,2.007096774193548,1.12,3.59,0.6115142155306333,16.537608307665742,13.08450506272568,18.64791936170711,1.2560392109802498,12.615483870967742,8.84,17.689999999999998,2.250748748118991,0.6974520746920773,0.39237851439527827,1.0181078137386435,0.15527833258358328
42.72535,-8.29535,2018-07-15,21.299354838709682,11.32,29.05,6.0511758044222255,75.92,62.67,87.23,6.221735573647203,19.168709677419354,16.04,22.71,2.046734207393036,25.549677419354843,19.7,31.04,3.2889026347861097,13.621290322580643,11.57,16.23,1.2156101400066521,0.06258064516129033,0.03,0.13,0.02488265906538954,14.755031453909819,12.598568672070563,17.487729748355886,1.3840301194556814,11.928387096774193,7.209999999999999,17.14,2.5809301858728446,0.5512643613215826,0.233682475313263,0.9649390792251606,0.1943123343988539
42.9655,-2.75258,2018-07-15,23.57193548387097,13.34,28.95,3.9455515329372486,81.98774193548387,76.45,88.34,3.034350341987364,19.713548387096775,16.38,21.98,1.3605917791880755,24.719354838709684,20.35,29.54,2.231108411766948,15.59032258064516,13.75,17.34,1.111208246418946,1.4880645161290322,0.81,2.73,0.39281793660872977,16.535545530383402,13.246415102897327,18.18464490042979,1.2421358475577147,9.129032258064514,5.800000000000001,12.76,1.7805641636556937,0.41715568064235314,0.24249322517288802,0.5762028939329872,0.08752227920818584
43.08895,-8.59496,2018-07-15,20.46935483870968,11.09,28.84,5.8731938530394014,82.32,74.95,89.58,3.831610459020778,18.730645161290322,16.72,22.08,1.430806078886937,23.399999999999995,19.95,28.4,2.3777774930492575,14.772258064516127,12.01,17.08,1.0828239951028273,0.49290322580645163,0.26,0.96,0.16770160805559642,15.631546611950757,13.781013223910605,18.013637148579804,1.0869851799099208,8.62774193548387,5.299999999999999,11.92,1.8398995584041016,0.38815578838380455,0.2024237881148012,0.5963374454982185,0.10861811538837662
43.11323,-7.572,2018-07-15,18.973870967741938,9.04,27.96,5.407866836867025,75.31645161290324,61.54,86.53,6.144524207091193,19.317096774193548,16.33,23.09,1.8983595525175827,25.92064516129032,20.82,33.14,3.0569085538084972,13.793548387096772,11.76,16.2,1.2186575066959668,0.028709677419354845,0.01,0.15,0.03190125242600288,14.77590682818772,12.617695737711292,16.732950131812487,1.2371622392171278,12.127096774193546,7.57,18.96,2.4788878796079126,0.568769418234824,0.2564165363316664,1.086405539864956,0.19547509337192204
43.20135,-2.13431,2018-07-15,20.83709677419355,8.04,28.02,5.052336536148965,82.89161290322582,77.34,90.67,3.1966445076393164,19.92451612903226,16.34,21.94,1.4213642667423831,25.133870967741935,20.47,28.14,2.2550297579316174,15.543870967741936,13.39,17.34,1.2039764155319357,1.3609677419354835,0.85,2.41,0.36341884516895023,16.912637354293086,13.661175461601573,18.473394438725148,1.220941324100222,9.589999999999998,6.259999999999998,13.430000000000001,1.8265921027085992,0.4025873963970065,0.18601065931816008,0.5491795288212417,0.0935574389593423
43.30779,-2.99522,2018-07-15,20.83709677419355,8.04,28.02,5.052336536148965,81.29903225806451,75.66,88.16,3.1939755335062974,21.43129032258064,19.14,22.7,0.9655943913548921,23.27774193548387,20.35,26.82,1.4123846448526722,19.750000000000004,17.94,21.04,0.8491171886141511,2.9045161290322583,1.36,5.71,0.9759952363371235,18.078404975835774,15.156440239911928,19.97694927887748,1.2124793084533672,3.527741935483871,1.9899999999999984,6.690000000000001,1.0761002162151025,0.47748892402404264,0.30661254140531147,0.6349538642448422,0.08201617551330669
43.55671,-6.47065,2018-07-15,18.760967741935485,7.57,28.29,6.067753134046705,84.83612903225807,72.13,90.96,4.023553779385673,19.138709677419357,16.66,21.13,1.1767608410391304,23.120322580645166,19.14,27.19,1.9020421688466211,15.823548387096775,13.77,17.8,1.1127981250044987,1.5558064516129033,0.69,2.25,0.34215422096785336,16.504675158442776,14.276753411482588,18.28492233884815,1.1577107924174619,7.296774193548386,3.8200000000000003,12.67,1.840502012682645,0.3390368456562811,0.1854649849844081,0.6663439487094296,0.10274332611887523
28.11818,-15.55454,2019-07-15,21.977096774193548,11.94,28.9,4.833207839819515,81.38935483870966,74.55,88.69,3.8343396920577466,21.648064516129025,21.06,22.3,0.32055817603793224,22.89870967741935,22.07,23.81,0.4443243652099791,20.68677419354839,20.13,21.27,0.33396336574032753,7.179032258064515,4.79,8.72,0.9444587282046782,18.30263629653445,16.851365250362285,19.964151290558437,0.930200104614514,2.2119354838709677,1.75,2.960000000000001,0.3363122527080154,0.4808299035699131,0.29757361761781,0.6679746049043075,0.09595628063213713
28.47143,-16.54286,2019-07-15,23.96935483870968,16.66,28.77,3.4807201104071432,80.02129032258064,72.89,87.79,3.74555025625934,21.507096774193553,20.66,22.31,0.40591746776254317,22.931290322580637,21.81,24.01,0.5847786564189238,20.42612903225806,19.54,21.19,0.41204194446177145,5.802258064516129,3.63,7.56,0.957899953282951,17.895674685551487,16.29907239294241,19.74413197804078,1.0031657584845615,2.505161290322581,1.7900000000000027,3.8900000000000006,0.46490977943864503,0.5115008171863116,0.31968911337853906,0.7037674654331224,0.0911106869204505
28.7,-18.0,2019-07-15,25.16064516129032,18.2,29.14,3.0007019990316794,79.55548387096775,72.37,87.26,4.237662044639539,22.19548387096775,21.57,22.88,0.3945257562194129,23.0741935483871,22.32,24.33,0.4871164277171575,21.453870967741942,20.68,22.22,0.4337806597464104,5.510967741935482,3.53,7.58,1.0713613734439955,18.467283276783498,16.50506091745337,20.586188393627065,1.1190524826949788,1.6203225806451613,0.9499999999999993,3.0799999999999983,0.41482591662409124,0.5455927248262797,0.3540440666111496,0.7494296117622934,0.1068079955669488
36.59786,-5.94015,2019-07-15,27.819032258064517,18.04,30.84,2.736473307059607,69.15903225806453,42.85,77.85,7.484101150520179,23.269354838709674,20.68,26.48,1.786894829628763,26.51193548387097,22.98,31.25,2.581764112253778,20.307419354838707,18.32,22.86,1.3013367017180044,3.2596774193548392,1.59,5.4,0.903103908825156,17.180634392460913,12.070775706056885,20.254703078117558,1.551844475446432,6.20451612903226,3.8000000000000007,11.260000000000002,1.9219996957296885,0.9009968948771259,0.5981433242236867,1.8816729768746034,0.30693914855317755
37.10579,-4.67189,2019-07-15,27.791290322580643,17.48,30.54,2.8631459597234192,42.9941935483871,33.14,53.96,5.590928582458545,26.228709677419356,23.06,28.55,1.5315156775402297,33.30612903225806,29.31,36.32,1.8195208114640173,19.465806451612906,15.08,22.5,1.73505373012192,2.2064516129032254,1.55,4.37,0.6074088190544655,12.519275771399647,9.751182503272943,17.104276917183956,1.7056859201728003,13.840322580645166,11.07,16.54,1.3493857237371376,1.95788312082769,1.3322865088146452,2.4403015174647664,0.31150588567350074
37.24434,-3.75542,2019-07-15,28.013870967741937,16.35,31.22,3.438291658911119,39.29935483870968,29.34,53.12,5.891989606173009,26.24838709677419,23.0,28.56,1.65740585637216,32.0158064516129,28.34,34.53,1.9255309685710382,20.320322580645158,15.56,23.48,1.9158969665053254,2.2893548387096776,1.43,4.68,0.6499872727482066,11.131386081144463,7.801817882411271,15.06972248013675,1.6584487348645178,11.695483870967742,9.66,14.429999999999998,1.335859850456789,2.0921024003104294,1.3838182949359623,2.6252705305215867,0.35992542845943354
37.45555,-2.25556,2019-07-15,27.478064516129034,15.58,31.34,3.18481925283948,34.77709677419354,21.7,49.54,6.310905662498635,25.796129032258058,22.75,29.15,1.5091199687648662,33.767741935483876,29.31,37.8,1.8657830833320002,18.141612903225806,14.51,22.27,1.7935603387858925,2.589354838709677,0.99,4.74,0.7728286355305047,8.830079198304166,3.1035545371490008,12.774780317467501,2.1787754337443657,15.626129032258063,12.860000000000003,19.009999999999998,1.6096677225126508,2.185326518997277,1.5047812518215702,3.0570662345369914,0.3667085830953392
37.50512,-5.81387,2019-07-15,27.448387096774198,17.41,30.78,2.7942776743057998,40.09129032258064,20.48,52.72,6.86225428113376,28.21870967741936,23.56,32.44,2.4307090986303588,36.96935483870968,31.65,41.45,2.8078920293136345,19.988064516129032,16.16,24.18,2.2881086982904693,2.3612903225806456,1.28,3.92,0.5401656970124336,13.107345574324999,3.8684240388023268,17.570937585157218,2.493128665350939,16.981290322580644,13.77,21.120000000000005,1.7678467710849208,2.334653017012346,1.3739639272696917,3.3759278330158526,0.5198527628741713
37.75169,-7.11385,2019-07-15,27.598064516129032,16.87,31.28,2.8054410490524724,41.98774193548387,28.02,57.22,7.550847296902821,26.252580645161288,21.47,30.99,2.8697476203991665,34.84483870967742,28.76,40.95,3.47206071651213,17.568387096774195,13.84,22.68,2.5360931304439744,2.5751612903225807,1.24,4.66,0.8174621268438933,12.025899175083639,6.4129196418489816,15.434742584146342,1.6776829433311031,17.276451612903223,12.02,21.640000000000004,2.296723540579545,2.0409655555224444,1.1713261301461118,3.1996146443543525,0.5902864839284024
37.81599,-4.99439,2019-07-15,27.791290322580643,17.48,30.54,2.8631459597234192,33.48,20.56,47.2,5.735132813379022,28.335806451612907,24.33,32.18,2.3298217766443248,36.35999999999999,30.94,40.78,2.6807389448289403,19.864516129032257,16.3,23.83,2.2652634094638935,2.2980645161290325,1.11,4.09,0.6368238696837293,10.50383877913289,3.0681908490454197,15.949002620764048,2.4857818733033192,16.495483870967742,12.470000000000002,20.930000000000003,1.6357317366414286,2.598109377325784,1.620504907935509,3.437512206433654,0.4798799058139739
38.03548,-3.86859,2019-07-15,27.659999999999997,16.86,30.6,2.7571607649665566,30.129032258064516,24.33,42.06,4.2299884502539715,28.842258064516123,24.31,32.43,2.1811859894331525,37.09193548387097,30.58,41.61,2.807453695771702,20.42612903225806,16.16,23.78,2.1133258872997605,2.0283870967741935,0.94,3.71,0.6553900428146613,9.43698471325843,6.694362463874319,12.85225905738406,1.6238332589494653,16.6658064516129,12.530000000000001,22.07,1.875892517372083,2.805942701477756,1.8661894073557328,3.4532337121200634,0.46530939195317556
38.1893,-1.43707,2019-07-15,27.511935483870964,19.63,31.0,2.474240736396546,44.70612903225806,27.47,60.64,7.869741430116942,27.88645161290322,25.72,30.77,1.3104358998664107,35.241935483870975,32.08,39.63,1.874128475912142,21.111612903225808,18.27,24.7,1.351582338556561,2.6258064516129034,1.56,3.85,0.5581234352637728,14.496995574394871,8.371463494547926,17.660390537662828,2.2267164173689746,14.130322580645162,11.159999999999997,17.71,1.572217427036481,2.097258090957211,1.3098248975441913,2.910358656020974,0.42042959374786776
38.2,-0.88411,2019-07-15,26.870645161290327,15.99,30.43,3.0032863027065826,63.958064516129035,44.09,73.31,6.370360003679763,26.51548387096774,24.4,28.61,0.9469912923593176,29.912580645161288,27.8,32.35,1.2200501516448476,23.277741935483878,21.38,25.13,0.8607187906793436,3.323225806451613,2.15,5.88,0.9806856952573613,19.04357048416474,15.139380989024149,20.78888844557136,1.2541589640419608,6.634838709677419,4.390000000000001,9.02,1.0232676027748837,1.2594643680385949,0.8157298470901737,2.1845202022503,0.28138904409596577
39.02606,-6.19655,2019-07-15,27.799032258064514,15.61,31.22,3.3767796787707987,36.02548387096774,21.49,53.46,7.225435287126273,27.60290322580645,22.78,32.66,2.9382331684066663,35.78709677419354,28.93,42.36,3.4873626170636203,18.8358064516129,14.81,24.02,2.6456388632610244,2.4987096774193547,1.14,4.51,0.7798417620115733,10.842465691099024,5.179160809472558,14.058900527101207,1.8677457710987913,16.951290322580647,12.120000000000001,20.93,2.3428377360902064,2.431583233835964,1.2902145560865235,3.874474403472599,0.6704030303544898
39.0489,-1.99314,2019-07-15,27.31774193548387,22.07,30.8,1.97717085214303,38.67677419354838,24.23,51.97,6.427676742326901,26.219999999999995,22.87,29.12,1.5507604794152214,34.6283870967742,29.74,38.75,2.2543722347333706,18.10645161290323,15.02,21.4,1.5309253966929068,2.733548387096774,1.19,5.13,0.864304861041507,10.822971096029823,5.611481153720123,14.092562080067163,2.015423856704862,16.52193548387097,12.329999999999998,20.299999999999997,1.8122903337771754,2.1085071017272203,1.4504703705083537,2.8524005969506754,0.3720411981095439
39.26904,-4.16304,2019-07-15,27.706129032258062,17.28,31.0,2.6194602711976627,30.554838709677416,20.9,45.01,6.111298299827076,26.996129032258064,21.34,31.48,2.7417120592083957,34.57387096774194,26.83,39.46,3.188010480230633,18.82290322580645,14.14,23.27,2.5721413114598946,2.4551612903225806,1.07,4.53,0.8284181232256194,7.906697557243785,2.9679484152799978,13.653974560125793,2.45354480155809,15.750967741935483,10.559999999999999,20.54,2.024583357916627,2.5233669991644256,1.3964277353070464,3.556804497355464,0.5464963667826459
39.3862,-0.58762,2019-07-15,26.528709677419354,15.1,30.6,3.4276313103342617,49.56129032258063,35.84,65.42,7.069665658899015,26.840645161290325,24.85,30.35,1.423054269778441,33.70612903225806,30.06,39.04,2.2104293516949474,20.647419354838707,17.55,23.13,1.193944310966766,2.184193548387097,0.94,3.52,0.5413827826757437,15.230378349525134,10.95640629776248,18.140200288656295,1.613245449960586,13.058709677419357,8.879999999999999,17.05,1.8708472152502387,1.8025550605537697,1.101303679277141,2.6766161331759903,0.38172727129601813
39.6437,-2.38957,2019-07-15,27.63774193548387,24.13,30.2,1.6460856985440013,34.93483870967742,22.76,44.18,4.732975515682491,26.65709677419355,22.55,29.88,1.8883380532992449,34.791290322580636,29.05,38.99,2.5892192644856795,18.143225806451614,14.45,21.7,1.6144636322875745,2.8703225806451607,1.17,4.74,0.989602343958185,9.747891893524276,5.461556096345876,12.843127195709746,1.7809538716041702,16.648064516129033,13.04,19.999999999999996,1.7854274257476443,2.2961283640124073,1.6132213379407445,3.063719077476152,0.37125985967244907
